1024,13116,1
896,13328,1
2288,13196,1
2264,13384,1
1760,13428,1
2492,13772,1
1944,13236,1
1128,13132,1
1312,12832,1
2272,12712,1
2332,12648,1
2000,12632,1
2000,12492,1
1440,12816,1
2168,12732,1
1456,12860,1
1484,12504,1
1384,13616,1
2012,13608,1
1712,13348,1
2616,12952,1
1932,13024,1
1676,13036,1
2380,13120,1
2080,13612,1
2276,13020,1
2412,12684,1
1280,13068,1
2136,13672,1
2220,13328,1
2428,13420,1
2028,12948,1
1124,12124,1
1332,13100,1
1432,12888,1
1728,13356,1
2284,12436,1
1872,14044,1
1892,13844,1
1876,12816,1
1484,12672,1
1692,12224,1
2612,12312,1
1720,13996,1
3092,14400,1
1336,13692,1
1076,13108,1
2556,12884,1
880,12660,1
2192,12940,1
2236,13172,1
3236,12892,1
1560,12736,1
1232,12540,1
1252,13080,1
1452,13128,1
856,13656,1
1488,13024,1
2224,12732,1
1176,12368,1
2856,12304,1
2168,13368,1
1228,13996,1
1520,13152,1
564,12780,1
2280,12148,1
2088,12708,1
2476,13584,1
2076,14056,1
836,12964,1
1960,12640,1
2168,13812,1
684,12832,1
864,12448,1
2188,12896,1
992,12936,1
1720,13900,1
1284,13124,1
1708,12332,1
1700,13212,1
2208,12064,1
1136,12692,1
1564,12636,1
1688,13396,1
1500,14528,1
292,13852,1
1344,12876,1
2460,13472,1
2372,11836,1
1744,11916,1
1848,12348,1
1724,14020,1
804,13936,1
1388,13144,1
1972,13628,1
2340,13468,1
1960,12196,1
1148,11520,1
1352,12136,1
2184,13812,1
1888,13780,1
1828,12960,1
1860,13780,1
1532,13204,1
1480,11896,1
1516,11792,1
2168,13860,1
1152,14088,1
1036,13324,1
2892,12476,1
1848,13008,1
1516,12468,1
1488,13316,1
1560,14052,1
1600,13364,1
1492,12620,1
892,12296,1
1792,12812,1
804,12724,1
864,12516,1
1000,13508,1
1528,13900,1
1400,12692,1
1448,12840,1
780,13152,1
1560,12520,1
1716,12476,1
2276,12376,1
2172,13040,1
1516,13444,1
1432,12628,1
2044,13792,1
2024,13948,1
1852,13824,1
1560,13392,1
676,12444,1
1676,12740,1
2004,11932,1
1784,13184,1
1520,13836,1
792,13036,1
1516,13996,1
2052,13544,1
1288,12952,1
1764,12972,1
1340,12908,1
2304,12720,1
1232,13112,1
1648,13712,1
1284,13368,1
1432,13680,1
1624,13256,1
1708,13620,1
944,12544,1
2100,12344,1
2388,12252,1
1148,14124,1
1904,13744,1
664,12684,1
2812,12272,1
1884,13712,1
2064,12744,1
1080,13844,1
1176,13424,1
1968,13104,1
1300,12880,1
1056,13108,1
752,12812,1
1532,12792,1
1740,13688,1
904,13296,1
1444,12332,1
968,12480,1
2172,12820,1
2580,12604,1
1048,13228,1
1888,12988,1
1728,12724,1
1416,13112,1
720,13608,1
2172,12948,1
1344,13608,1
1640,13812,1
2096,12844,1
1588,13476,1
972,12800,1
1504,13108,1
1120,12656,1
428,13576,1
2328,12548,1
2124,13868,1
1172,14116,1
1720,13736,1
1232,12600,1
1448,13108,1
1816,12088,1
776,12008,1
1272,13984,1
2132,14068,1
288,13108,1
1596,12664,1
1272,13640,1
1336,11708,1
1564,12272,1
452,12872,1
188,13600,1
1048,13544,1
956,12432,1
488,13124,1
992,13256,1
304,13088,1
-16,13468,1
-316,14128,1
-28,13868,1
52,13880,1
432,14192,1
324,13920,1
932,12996,1
2504,12884,1
1072,12816,1
1600,14168,1
-288,12796,1
788,12524,1
296,13824,1
484,12556,1
928,12392,1
-260,13232,1
1500,11704,1
444,12264,1
424,12676,1
284,12360,1
32,12024,1
1228,13988,1
88,12800,1
-284,12564,1
528,12744,1
192,13136,1
1072,12640,1
436,12688,1
1176,13588,1
980,12844,1
348,13472,1
1148,13356,1
328,13336,1
1040,12352,1
160,13268,1
484,14252,1
1388,14464,1
932,13168,1
460,13700,1
1616,13592,1
820,12872,1
744,12908,1
760,13812,1
964,13592,1
156,12612,1
784,13188,1
132,13692,1
344,12752,1
464,12708,1
992,13320,1
600,12460,1
420,11904,1
628,12980,1
704,13168,1
1340,12680,1
768,13396,1
1220,13536,1
1584,12936,1
1504,13260,1
1496,13180,1
1336,12564,1
1144,12948,1
868,13568,1
904,13156,1
1440,12792,1
1448,13204,1
1056,13336,1
580,13140,1
520,13608,1
892,12700,1
556,12312,1
1084,12420,1
864,12840,1
792,13216,1
936,13060,1
1376,14100,1
800,13896,1
1032,12464,1
984,12604,1
672,12748,1
1608,12404,1
1368,12484,1
1004,12816,1
1012,12816,1
1712,12928,1
1384,13056,1
1360,13300,1
1260,13272,1
1532,13252,1
1120,12912,1
1416,12608,1
676,13420,1
1420,13332,1
1368,12940,1
1312,13404,1
1944,13264,1
1624,12536,1
1936,12184,1
2084,13460,1
1952,14384,1
1596,12072,1
1328,13208,1
2432,13324,1
4308,13912,1
2352,12512,1
2616,12268,1
2564,13276,1
1552,14672,1
2016,13764,1
1088,13748,1
1828,11684,1
1748,13388,1
1188,13468,1
908,13752,1
396,12600,1
832,11360,1
1104,11068,1
1580,11716,1
1764,12692,1
1952,12916,1
2160,11756,1
1152,9728,1
2284,10900,1
864,14144,1
1464,11940,1
468,13180,1
1648,11496,1
984,15716,1
1348,13920,1
1476,12588,1
1480,12556,1
1832,12244,1
1652,13464,1
1720,13384,1
1476,12424,1
1712,12504,1
1460,15648,1
1704,12532,1
1472,14656,1
1868,13036,1
1064,12792,1
1228,13220,1
1440,13104,1
1624,13476,1
1200,12860,1
1916,13604,1
1368,13336,1
1384,12520,1
2380,12212,1
1032,12632,1
1692,11528,1
1544,11668,1
1012,12600,1
1460,13668,1
1560,11716,1
1100,12040,1
1344,13884,1
968,13336,1
748,12632,1
756,13996,1
1128,13224,1
1252,13992,1
1424,12320,1
936,12908,1
744,14028,1
288,13404,1
448,14908,1
612,14984,1
668,13796,1
1088,14476,1
48,14260,1
360,13836,1
452,12744,1
100,12776,1
-280,12448,1
-540,12836,1
-304,12032,1
-284,12584,1
-496,12580,1
-340,12664,1
2852,11596,1
568,12940,1
-524,12844,1
228,12060,1
96,13364,1
-856,13440,1
-560,14660,1
32,13756,1
-356,13164,1
-544,11888,1
-164,12492,1
-508,12528,1
788,13148,0
1056,12632,0
880,12896,0
1028,13060,0
708,12936,0
872,12928,0
920,12740,0
1064,13528,0
1180,13040,0
776,13412,0
988,13324,0
908,12756,0
964,13136,0
1104,12988,0
784,12868,0
756,13144,0
936,12540,0
1056,13440,0
808,13048,0
948,13428,0
1116,13128,0
1064,13776,0
1072,13416,0
900,13892,0
1128,12868,0
736,12960,0
1120,13180,0
828,13300,0
948,13048,0
1016,13732,0
788,13556,0
708,12448,0
1064,12936,0
760,12860,0
892,13624,0
1036,13196,0
1240,12884,0
864,12392,0
972,13092,0
796,12708,0
856,12828,0
876,12552,0
936,13412,0
1044,13232,0
920,13740,0
1112,13204,0
848,13112,0
1016,13016,0
864,12824,0
620,12956,0
920,12324,0
772,13012,0
868,12396,0
944,12892,0
788,12664,0
936,13332,0
788,12852,0
960,13036,0
956,13916,0
1112,13024,0
1120,13352,0
1112,13244,0
1088,13716,0
1124,12984,0
1148,13664,0
796,13396,0
1140,13404,0
936,13208,0
1272,13620,0
872,13152,0
968,13016,0
1032,12732,0
704,12840,0
728,12376,0
760,13144,0
836,12656,0
964,13140,0
716,12624,0
988,12828,0
864,12636,0
840,13192,0
840,12812,0
964,13144,0
732,13372,0
916,12400,0
900,13436,0
796,12948,0
1064,13044,0
948,13224,0
1040,12924,0
868,13248,0
1064,12696,0
908,12668,0
912,13132,0
720,12420,0
840,13340,0
1052,13008,0
940,13392,0
580,13104,0
956,12748,0
792,13020,0
968,12916,0
732,13312,0
1012,12740,0
964,13336,0
1208,13484,0
828,13264,0
804,13656,0
1256,13116,0
1116,13692,0
948,13192,0
920,13476,0
1040,13208,0
1180,14000,0
2104,16544,0
-1296,13616,0
-316,16992,0
-340,14568,0
2000,9760,0
1000,13468,0
732,14740,0
324,14000,0
2580,13536,0
3412,8260,0
2020,13576,0
1132,15992,0
-116,13156,0
540,15312,0
788,15752,0
156,13852,0
-1000,16548,0
408,13160,0
152,11996,0
1144,12756,0
1572,13760,0
760,13312,0
732,11600,0
608,13384,0
12,13072,0
1340,14584,0
1460,9188,0
936,12056,0
1764,13580,0
4012,11756,0
-144,10292,0
592,9140,0
-1552,18788,0
-560,15176,0
2088,13188,0
3704,18608,0
6352,15736,0
372,16424,0
2016,13212,0
1284,11644,0
-660,15468,0
2636,12716,0
888,16472,0
3356,12616,0
2456,13480,0
1460,11748,0
1192,11876,0
2172,10224,0
892,13168,0
1180,13224,0
1008,13300,0
932,13500,0
476,13076,0
764,12876,0
1220,12728,0
828,12976,0
504,12712,0
816,12788,0
1064,12768,0
748,12728,0
416,12792,0
812,13072,0
1172,13272,0
1164,13624,0
804,13128,0
788,13236,0
1208,13052,0
972,13360,0
540,13016,0
832,13220,0
1280,13216,0
1660,13520,0
1796,13612,0
2208,12588,0
2200,12108,0
1312,13408,0
1760,12168,0
936,12240,0
1388,12748,0
1856,12704,0
1460,13980,0
1584,14012,0
1504,12196,0
1532,12684,0
2832,12360,0
1856,12772,0
1048,11416,0
2572,13700,0
1572,13948,0
1508,14668,0
344,12528,0
1012,13452,0
716,12096,0
2008,12232,0
400,12512,0
1100,12608,0
1108,12072,0
1524,12924,0
1208,13692,0
928,14244,0
1048,12584,0
1944,12532,0
2792,11988,0
2288,10692,0
2864,12728,0
4128,14428,0
-428,13480,0
796,14216,0
192,16192,0
1540,13684,0
1228,11508,0
-16,13652,0
844,13104,0
984,11184,0
1344,12768,0
1816,13232,0
1752,13232,0
1792,11464,0
2252,13556,0
168,13516,0
2404,12640,0
656,12092,0
2160,13160,0
2692,12972,0
1340,12852,0
2304,11152,0
1916,10068,0
-296,9460,0
-1124,11976,0
2020,11492,0
2116,14892,0
-1148,14700,0
1236,13456,0
468,19468,0
-216,17756,0
1456,14720,0
2396,13396,0
1196,14288,0
2464,15468,0
2928,9524,0
2964,11256,0
1488,12232,0
288,13488,0
616,9348,0
1036,9940,0
-36,12916,0
1072,14104,0
1752,14276,0
1148,15660,0
388,12272,0
-112,14008,0
-268,14024,0
184,13536,0
-336,14656,0
80,13016,0
2780,12760,0
2504,14028,0
1976,15800,0
3088,13404,0
1836,13764,0
604,13924,0
2564,13664,0
688,12216,0
424,12916,0
544,14284,0
-228,11184,0
8,11720,0
-644,11736,0
-908,11656,0
720,12316,0
1460,12556,0
1444,12852,0
1632,11164,0
2188,12052,0
352,12640,0
848,12976,0
-396,13860,0
244,12564,0
852,14216,0
1636,13344,0
2288,7956,0
2936,20708,0
1388,12812,0
1872,13948,0
80,16040,0
-624,14584,0
-880,11244,0
32,13760,0
2408,10392,0
-436,12828,0
-988,14820,0
-1292,13508,0
-3404,16620,0
-272,13592,0
-388,12764,0
-796,12888,0
0,14904,0
-1736,12628,0
980,14084,0
2164,13688,0
3584,15972,0
-160,14028,0
1872,14164,0
2520,13592,0
1408,11972,0
1252,11508,0
2280,12616,0
1640,12580,0
1816,14376,0
2764,11640,0
3036,12612,0
-308,13484,0
172,11580,0
-1800,19840,0
-2240,18888,0
-656,10080,0
-308,13768,0
-1956,15736,0
-1252,12948,0
-1080,14364,0
680,14656,0
2420,13388,0
1868,13368,0
1368,14796,0
1624,12888,0
1416,12272,0
2112,13392,0
-112,13396,0
312,13732,0
1044,14200,0
580,13252,0
760,13180,0
372,13420,0
1008,11568,0
1224,13184,0
464,15052,0
272,11852,0
860,13008,0
688,14320,0
652,13572,0
-144,11956,0
1464,10968,0
-172,12240,0
188,13308,0
396,12760,0
-156,13340,0
1816,13452,0
-708,11880,0
-708,13612,0
1336,12180,0
-764,12772,0
748,14176,0
1380,12840,0
-28,14980,0
-200,13200,0
-1352,12528,0
-540,12380,0
-880,11924,0
-484,12548,0
-132,13604,0
-404,13640,0
-128,13308,0
-1672,9856,0
380,14528,0
588,11984,0
520,13832,0
364,14152,0
156,12180,0
632,12136,0
796,12856,0
596,13244,0
1952,13492,0
1476,13116,0
1396,12928,0
1496,13068,0
724,13800,0
720,13280,0
332,12936,0
400,13152,0
184,13164,0
660,13004,0
916,13516,0
740,13348,0
1312,13904,0
716,14120,0
800,13396,0
532,13072,0
496,12824,0
784,12252,0
292,12344,0
504,12516,0
784,13616,0
836,13096,0
308,12544,0
-224,14060,0
876,12740,0
1608,11352,0
128,12984,0
-80,12176,0
-648,12884,0
-156,13216,0
344,11180,0
708,13116,0
-188,12712,0
-16,13480,0
-344,13624,0
124,14072,0
1856,13700,0
1448,12348,0
1028,12668,0
736,12504,0
980,12616,0
1388,12908,0
1360,12924,0
1016,13980,0
1152,13608,0
904,12816,0
1608,12888,0
1344,13044,0
1088,13152,0
876,12836,0
1004,12960,0
668,13004,0
1016,13048,0
1028,13308,0
516,12576,0
328,12944,0
1344,14016,0
1732,11900,0
1408,12896,0
1324,12972,0
1172,13112,0
964,13684,0
1232,12968,0
1576,13240,0
984,13500,0
984,13040,0
1272,12900,0
1260,12492,0
912,13000,0
612,14208,0
532,13052,0
972,12436,0
24,12588,0
972,12936,0
732,12928,0
1308,12808,0
1388,12872,0
1208,12980,0
676,12336,0
1168,13468,0
1228,13092,0
624,13432,0
684,13976,0
620,13744,0
1204,14004,0
1052,12916,0
220,11528,0
980,12656,0
920,14832,0
1388,13672,0
1116,13900,0
880,12908,0
140,11856,0
424,12532,0
1304,12212,0
140,12760,0
12,11976,0
532,12680,0
812,12512,0
-324,12756,0
40,12844,0
36,13132,0
28,12696,0
-188,13360,0
308,12656,0
-296,12028,0
-80,12592,0
-300,13008,0
-296,13084,0
420,12936,0
-68,13548,0
244,13024,0
604,10252,0
1036,10992,0
600,12744,0
1052,13216,0
1860,12228,0
1580,15236,0
1612,14424,0
2252,14196,0
8,12480,0
292,13176,0
408,13324,0
-76,13808,0
200,12644,0
2436,12168,0
1872,16372,0
1540,13860,0
224,12332,0
604,12296,0
648,13096,0
1564,14012,0
1972,13496,0
2148,13368,0
2068,12828,0
1668,12608,0
1392,12640,0
1596,13236,0
1668,13236,0
300,12680,0
476,13892,0
108,13340,0
580,13108,0
1032,13208,0
1336,13676,0
1388,14276,0
1756,12228,0
2328,13144,0
2524,13208,0
2072,12548,0
2300,13048,0
2508,13636,0
2256,13504,0
1956,13140,0
2352,13088,0
2172,13408,0
1264,13172,0
1020,12480,0
1200,12556,0
848,12968,0
472,12220,0
652,12524,0
172,13508,0
384,13848,0
168,13176,0
508,13716,0
640,12984,0
1108,13940,0
1856,12152,0
1012,11968,0
1336,14100,0
2140,12784,0
1584,11976,0
2292,12592,0
1560,12072,0
1892,11332,0
2064,12080,0
1592,12168,0
1120,13104,0
864,13212,0
656,13340,0
388,12908,0
420,13644,0
1276,13600,0
928,13964,0
948,13788,0
528,13220,0
736,12976,0
1024,12784,0
1248,13152,0
1452,13376,0
1532,12984,0
1872,14124,0
1648,13576,0
1152,12952,0
1100,13080,0
1180,13072,0
1748,13724,0
1804,14392,0
1704,13684,0
1556,13240,0
1508,13392,0
1144,13388,0
1048,12724,0
504,12504,0
596,12340,0
928,12968,0
976,13752,0
788,13708,0
420,13296,0
92,12972,0
-28,12768,0
1316,13208,0
984,12564,0
1052,13356,0
1048,12972,0
972,13580,0
1164,13932,0
968,12920,0
1864,13692,0
1764,12584,0
896,11052,0
2172,13948,0
1708,14000,0
1600,13540,0
1276,12528,0
1200,13764,0
720,10908,0
1052,12544,0
2056,13616,0
2128,14440,0
1792,15064,0
1440,13260,0
1136,12860,0
428,11496,0
992,12024,0
840,12556,0
728,13244,0
820,13820,0
212,12988,0
76,11696,0
200,12856,0
256,13220,0
760,13136,0
1036,14240,0
824,14788,0
960,14268,0
716,14348,0
716,14492,0
712,14012,0
1228,13720,0
1024,13252,0
1052,13332,0
1148,13564,0
1020,13132,0
1004,13076,0
844,13532,0
1260,13428,0
1180,13088,0
1176,14044,0
932,12468,0
928,12524,0
1096,12472,0
972,12996,0
604,13148,0
1368,12896,0
1016,13464,0
1052,13484,0
1076,13312,0
1212,13256,0
996,13116,0
1004,13160,0
812,13080,0
1076,12724,0
1160,12964,0
896,13184,0
1068,13544,0
900,13036,0
1036,13260,0
960,13072,0
864,13192,0
812,13180,0
904,12780,0
900,12852,0
944,13176,0
828,13000,0
916,12748,0
864,12984,0
856,12928,0
752,12724,0
1036,12768,0
1004,12924,0
1100,13260,0
756,13104,0
960,13352,0
1084,13152,0
1188,13520,0
1072,13296,0
-388,12676,0
-64,13320,0
68,13700,0
-164,13500,0
-616,13036,0
-648,12576,0
-736,12300,0
-764,11872,0
-708,12544,0
-600,12520,0
-304,12772,0
-312,12648,0
116,13232,0
452,13452,0
788,13572,0
1076,13676,0
1332,13728,0
1592,13844,0
1792,13716,0
1880,13376,0
1964,13708,0
1832,13448,0
1696,13064,0
1504,13132,0
1404,12800,0
1564,12684,0
1444,12712,0
1340,12900,0
1400,13264,0
1664,13124,0
1764,13224,0
1840,13352,0
1656,13324,0
1552,13284,0
1832,13544,0
1816,13320,0
1544,13088,0
1464,13020,0
1564,12824,0
1696,13272,0
1216,13376,0
1112,13396,0
1252,13448,0
1304,13484,0
1124,13292,0
832,13304,0
1156,13220,0
1380,13356,0
1084,13232,0
980,13200,0
1332,13300,0
1556,13420,0
1436,13176,0
1276,13164,0
1600,13008,0
1692,13304,0
1240,13348,0
1332,13488,0
1560,13236,0
1272,13616,0
1104,13328,0
1164,12780,0
1180,13096,0
1020,13052,0
956,12860,0
1316,13048,0
1208,13016,0
1112,12892,0
1364,12700,0
1460,13252,0
1164,13132,0
1372,13240,0
1252,13152,0
1252,13352,0
1244,12972,0
1424,13348,0
1176,13116,0
1180,13048,0
1196,12732,0
1144,12988,0
1264,12836,0
1384,13480,0
1120,13168,0
1280,13164,0
1376,13460,0
1204,13284,0
1200,13376,0
1288,12972,0
1180,13180,0
1420,13396,0
1256,13328,0
1056,13092,0
1192,13084,0
1300,13320,0
1288,12168,0
696,11848,0
940,12916,0
756,12760,0
956,14372,0
1404,14760,0
1216,13828,0
976,13196,0
984,12940,0
1324,12072,0
1372,12500,0
1368,11764,0
1224,11756,0
1420,13092,0
1908,13752,0
1892,14436,0
1500,14780,0
1556,14852,0
1372,14412,0
796,13620,0
1008,12420,0
644,11924,0
252,12276,0
756,12432,0
1128,13360,0
1120,13180,0
1316,13252,0
1520,13308,0
1304,13048,0
1712,13956,0
1452,13348,0
1404,12888,0
1556,12652,0
1664,12760,0
1484,13656,0
1692,13696,0
2072,13452,0
1860,13160,0
1296,13324,0
1664,13052,0
1696,12764,0
1740,12524,0
1440,12612,0
1028,12696,0
1596,12768,0
1936,13204,0
1532,12916,0
1280,12820,0
1292,12940,0
1324,12736,0
1496,12684,0
920,12804,0
1028,13028,0
1104,13396,0
1412,13152,0
1040,13152,0
1148,12852,0
1136,12596,0
1456,12896,0
1260,12804,0
976,12716,0
1232,12972,0
1380,13440,0
1328,13212,0
1020,13532,0
1744,15132,0
2124,14980,0
2644,13360,0
3280,13392,0
2596,12876,0
3008,12564,0
1612,13284,0
1292,11884,0
1756,10928,0
1280,12132,0
756,12016,0
1540,13964,0
2052,12412,0
1460,13404,0
2092,11484,0
472,12896,0
1332,15188,0
2232,14272,0
1548,15012,0
1436,13656,0
1276,13652,0
416,12528,0
692,14648,0
1508,13296,0
1216,13800,0
2004,12232,0
1772,11212,0
76,12792,0
1288,13324,0
436,11748,0
984,11376,0
468,13280,0
1156,14172,0
1428,13700,0
1540,14656,0
1196,14328,0
628,13988,0
968,13708,0
560,13296,0
1304,12972,0
2192,12228,0
1420,12316,0
1928,10024,0
1136,12196,0
1468,13768,0
1604,12556,0
1688,13400,0
480,14356,0
1352,12648,0
2252,12512,0
1604,11816,0
500,13148,0
576,13964,0
1780,12580,0
1408,13444,0
-296,13276,0
564,12936,0
-12,12884,0
1308,14072,0
1260,12932,0
1412,11672,0
1132,12152,0
1484,12656,0
1844,12064,0
2016,13244,0
1888,13776,0
1908,13104,0
1908,13796,0
1300,13216,0
1832,12896,0
1144,13868,0
1012,13540,0
1300,14092,0
1616,14732,0
1640,13340,0
820,14360,0
1444,13476,0
1608,12836,0
780,13288,0
1216,13648,0
940,12612,0
1736,12732,0
2212,12016,0
1320,12412,0
872,12036,0
704,13520,0
1424,12508,0
1520,12680,0
1344,12928,0
1700,12300,0
748,13520,0
2584,13084,0
2824,13004,0
2176,11128,0
1244,12268,0
1812,11936,0
1648,13816,0
1252,13196,0
1632,12916,0
1556,13596,0
1460,13724,0
1720,13004,0
2216,13696,0
1856,13796,0
1988,12972,0
2248,12916,0
1548,13824,0
1980,12620,0
1584,13484,0
2092,13396,0
1940,12612,0
2756,12356,0
1848,13208,0
1024,13604,0
1840,12296,0
1368,14224,0
984,13344,0
980,12960,0
892,12960,0
632,13600,0
788,12312,0
1084,11284,0
628,9888,0
-888,5920,0
-180,6104,0
2224,15300,0
-152,13892,0
-1548,15000,0
-260,17544,0
4024,18976,0
712,21996,0
-644,15480,0
-1076,19604,0
2888,12452,0
3704,10668,0
2888,12192,0
3052,8160,0
1972,10536,0
3708,7608,0
976,12028,0
2008,9552,0
1000,12016,0
2604,13504,0
1684,11144,0
1792,13832,0
2524,12168,0
1192,13960,0
84,13428,0
2072,10936,0
744,16688,0
256,14076,0
-708,12396,0
3108,13632,0
4848,15088,0
2048,14852,0
2948,14188,0
3152,12280,0
3128,11424,0
2156,9980,0
2892,14096,0
3400,3844,0
-1012,11340,0
-52,12036,0
-2236,13800,0
-32,12028,0
1832,13324,0
188,12664,0
1552,13656,0
1108,11252,0
1284,13032,0
664,13108,0
1000,14816,0
1184,14368,0
484,14872,0
-24,13164,0
-68,14332,0
40,12648,0
576,12860,0
168,13068,0
92,13400,0
-216,12088,0
52,12100,0
-1440,14544,0
-456,11836,0
-816,12856,0
-1736,14220,0
-2652,13780,0
-1604,14008,0
-2912,14384,0
-2644,13732,0
-1816,13600,0
-2100,13808,0
-2432,12508,0
-2732,13512,0
-2160,12856,0
-2200,12628,0
-2292,12500,0
-1836,12188,0
-1836,12732,0
-1428,12764,0
-1444,13680,0
-816,13716,0
-840,12844,0
-772,13312,0
-472,13408,0
-352,12852,0
-140,13124,0
-440,12908,0
-380,13540,0
-544,13428,0
-416,13592,0
-156,13144,0
-212,13140,0
-320,13572,0
268,13028,0
-208,13464,0
-248,13516,0
-176,13252,0
-324,13444,0
-396,13236,0
-448,13148,0
-716,12472,0
-712,12896,0
-512,13080,0
-332,12592,0
1336,13296,0
116,12564,0
1256,13176,0
628,13332,0
860,13384,0
740,15240,0
1056,11036,0
1264,14992,0
2004,12856,0
2108,11856,0
500,12832,0
3580,12612,0
900,13444,0
1692,15952,0
1064,13224,0
3192,14668,0
-3716,11036,0
-3844,11600,0
-3784,11640,0
-3336,11712,0
-3128,12996,0
-3684,12868,0
-3892,13516,0
-3616,13556,0
-3588,14224,0
-3044,14160,0
-2544,13700,0
-1512,14616,0
-580,14252,0
732,13000,0
1452,13972,0
1160,13644,0
604,13212,0
720,12576,0
1256,12216,0
760,12708,0
892,13332,0
932,13328,0
1080,12924,0
1080,13816,0
1656,13468,0
1612,12844,0
2056,12524,0
1900,12480,0
1344,12096,0
1360,12676,0
1576,12824,0
1460,13256,0
1236,12356,0
1540,13000,0
1700,12536,0
1288,13456,0
1360,12912,0
1364,13072,0
1188,13876,0
716,13696,0
1368,12908,0
1640,13552,0
1896,12968,0
924,13112,0
972,13456,0
848,13584,0
1228,13992,0
836,13588,0
1164,13216,0
1368,13340,0
1692,13976,0
2596,13312,0
2508,12872,0
2592,12544,0
2788,13084,0
2428,13212,0
2596,13008,0
1724,13132,0
2092,13884,0
1928,13328,0
1904,13228,0
2336,13088,0
1956,13104,0
1696,13320,0
1408,13576,0
1924,11068,0
1764,12620,0
1920,12744,0
1604,12508,0
1864,12884,0
1872,12364,0
1668,13576,0
1828,12568,0
1948,13044,0
1968,13116,0
2216,12924,0
2508,14552,0
2196,13436,0
2356,13688,0
2340,12948,0
2860,12336,0
2680,12360,0
2708,13788,0
2864,13540,0
2540,12024,0
2648,14768,0
2632,12728,0
2712,13544,0
2160,13852,0
2056,13744,0
2252,12660,0
2564,13024,0
2652,12736,0
2016,14336,0
1336,12952,0
2136,14364,0
1076,11828,0
2332,11532,0
2120,13152,0
212,13108,0
252,15868,0
1416,10824,0
1184,14988,0
1308,13596,0
1872,11312,0
976,13168,0
-212,14192,0
1648,14204,0
788,11776,0
784,13180,0
268,13224,0
36,10588,0
460,13260,0
-84,12028,0
-144,12728,0
-192,13668,0
192,14488,0
-168,13016,0
264,13316,0
144,12180,0
-188,13368,0
-696,12824,0
-176,11928,0
596,13688,0
-552,13260,0
112,11396,0
356,13256,0
876,11056,0
756,12080,0
476,13904,0
1300,13620,0
1044,12976,0
664,13032,0
568,13164,0
-316,12988,0
-216,12476,0
-64,12872,0
1524,12472,0
724,11992,0
376,13012,0
1584,13136,0
1576,12072,0
372,11600,0
1860,12624,0
1372,11644,0
2016,10764,0
1984,12460,0
1476,12824,0
